route_id,departure_airport,arrival_airport,departure_country,arrival_country,departure_region,arrival_region,is_international,distance_km,avg_flight_time_h,annual_flights_2023,annual_passengers_2023,load_factor_pct,avg_aircraft_age_years,risk_index,incidents_per_mn_flights,route_type
RT02773,SKCL,VOBL,Colombia,India,LatinAmerica,AsiaPacific,1,1806,2.1,471,75138,84.0,8.8,0.233,0.5504,Short-haul
RT02774,YPPH,UUDD,Australia,Russia,AsiaPacific,Europe,1,688,0.8,496,56764,83.4,6.6,0.101,0.087,Short-haul
RT02775,KMIA,DNAS,USA,Nigeria,NorthAmerica,Africa,1,856,1.0,1629,189407,72.6,13.4,0.167,0.1492,Short-haul
RT02776,HELX,DNKN,Egypt,Nigeria,Africa,Africa,1,525,0.6,11197,2000017,74.7,1.0,0.12,0.2463,Short-haul
RT02777,VTCC,FACT,Thailand,SouthAfrica,AsiaPacific,Africa,1,2765,3.3,137,7549,85.4,8.1,0.1,0.0173,Medium-haul
RT02778,HEAT,SCVD,Egypt,Chile,Africa,LatinAmerica,1,1940,2.3,3306,347952,93.7,19.0,0.118,0.5666,Short-haul
RT02779,SKBO,MMUN,Colombia,Mexico,LatinAmerica,NorthAmerica,1,920,1.1,1505,234374,78.0,13.5,0.1,0.1095,Short-haul
RT02780,VTUQ,VNPL,Thailand,Nepal,AsiaPacific,SouthAsia,1,856,1.0,2152,296343,85.3,16.3,0.1,0.1488,Short-haul
RT02781,HECA,VOMM,Egypt,India,Africa,AsiaPacific,1,835,1.0,510,80896,77.7,6.4,0.682,0.0541,Short-haul
RT02782,ZUUU,FNLU,China,Angola,AsiaPacific,Africa,1,2445,2.9,1347,150574,69.1,9.7,0.249,0.1385,Medium-haul
RT02783,SKCL,FNLU,Colombia,Angola,LatinAmerica,Africa,1,714,0.8,1841,207692,82.2,9.9,0.145,0.3206,Short-haul
RT02784,FALE,YMML,SouthAfrica,Australia,Africa,AsiaPacific,1,200,0.2,2069,248964,65.2,10.7,0.416,0.0943,Short-haul
RT02785,RJAA,EDDF,Japan,Germany,AsiaPacific,Europe,1,1051,1.2,5412,731112,82.5,13.9,0.1,0.0595,Short-haul
RT02786,LFLL,WMKP,France,Malaysia,Europe,AsiaPacific,1,719,0.8,3832,397429,88.4,7.1,0.431,0.0321,Short-haul
RT02787,SBSV,VTUQ,Brazil,Thailand,LatinAmerica,AsiaPacific,1,1140,1.3,2776,492935,95.0,5.3,0.255,0.177,Short-haul
RT02788,WABB,RPLL,Indonesia,Philippines,AsiaPacific,AsiaPacific,1,2682,3.2,3002,503715,71.7,19.6,0.7,0.0395,Medium-haul
RT02789,OERK,KMIA,Saudi Arabia,USA,MiddleEast,NorthAmerica,1,371,0.4,666,88913,85.5,12.0,0.1,0.2783,Short-haul
RT02790,HEAT,WMKB,Egypt,Malaysia,Africa,AsiaPacific,1,2518,3.0,1134,184645,77.3,7.6,0.1,0.143,Medium-haul
RT02791,WMKB,EDDB,Malaysia,Germany,AsiaPacific,Europe,1,1390,1.6,8518,1251922,89.1,11.1,0.158,0.0583,Short-haul
RT02792,CYMX,OERK,Canada,Saudi Arabia,NorthAmerica,MiddleEast,1,952,1.1,3507,517492,87.7,7.3,0.288,0.1332,Short-haul
RT02793,RJBB,GMMN,Japan,Morocco,AsiaPacific,Africa,1,1289,1.5,4747,677139,85.9,13.1,0.24,0.3913,Short-haul
RT02794,HELX,EGLL,Egypt,UK,Africa,Europe,1,200,0.2,283,42439,89.9,9.0,0.58,0.0568,Short-haul
RT02795,VABB,VNKT,India,Nepal,AsiaPacific,SouthAsia,1,3502,4.1,2345,378276,98.0,12.7,0.201,0.3504,Medium-haul
RT02796,RJFF,RPLL,Japan,Philippines,AsiaPacific,AsiaPacific,1,1629,1.9,2039,248590,85.9,12.8,0.349,0.8959,Short-haul
RT02797,LFPO,VNKT,France,Nepal,Europe,SouthAsia,1,1518,1.8,1737,215348,84.0,9.8,0.246,0.0677,Short-haul
RT02798,SAEZ,LFPG,Argentina,France,LatinAmerica,Europe,1,1166,1.4,443,32498,80.4,18.6,0.1,0.1313,Short-haul
RT02799,OPKC,EGGD,Pakistan,UK,SouthAsia,Europe,1,330,0.4,2271,218387,89.2,7.1,0.373,0.0861,Short-haul
RT02800,VOBL,WMKB,India,Malaysia,AsiaPacific,AsiaPacific,1,1427,1.7,1369,186566,95.1,2.9,0.259,0.1857,Short-haul
RT02801,OEDM,VECC,Saudi Arabia,India,MiddleEast,AsiaPacific,1,940,1.1,7233,977425,91.0,16.6,0.128,0.1952,Short-haul
RT02802,EDDH,VOMM,Germany,India,Europe,AsiaPacific,1,2193,2.6,5948,587166,85.6,7.9,0.221,0.0493,Medium-haul
RT02803,VTUQ,WABB,Thailand,Indonesia,AsiaPacific,AsiaPacific,1,678,0.8,5954,1204071,78.7,14.5,0.84,0.0148,Short-haul
RT02804,VECC,VNPK,India,Nepal,AsiaPacific,SouthAsia,1,1078,1.3,1457,160655,86.6,11.9,0.457,0.1269,Short-haul
RT02805,HAAB,SABE,Ethiopia,Argentina,Africa,LatinAmerica,1,1840,2.2,7989,904582,81.9,10.8,0.195,0.2759,Short-haul
RT02806,RPMD,LTFM,Philippines,Turkey,AsiaPacific,Europe,1,1447,1.7,266,38425,88.8,5.7,0.812,0.1157,Short-haul
RT02807,WIII,ZBAA,Indonesia,China,AsiaPacific,AsiaPacific,1,2638,3.1,3380,365238,73.4,16.2,0.1,0.0899,Medium-haul
RT02808,LFPG,LFLL,France,France,Europe,Europe,0,1781,2.1,1598,193650,90.1,9.9,0.346,0.2974,Short-haul
RT02809,SAME,FACT,Argentina,SouthAfrica,LatinAmerica,Africa,1,351,0.4,5554,672482,79.3,11.1,0.477,0.1986,Short-haul
RT02810,VOBL,EDDF,India,Germany,AsiaPacific,Europe,1,341,0.4,1380,207738,84.9,16.5,0.306,0.0977,Short-haul
RT02811,WSAP,EGGD,Singapore,UK,SoutheastAsia,Europe,1,4655,5.5,1909,252574,91.8,13.7,0.135,0.139,Medium-haul
RT02812,GMAD,SBSV,Morocco,Brazil,Africa,LatinAmerica,1,686,0.8,1396,163956,67.2,11.9,0.111,0.1611,Short-haul
RT02813,RJBB,SCVD,Japan,Chile,AsiaPacific,LatinAmerica,1,628,0.7,1512,218019,80.2,14.1,0.302,0.1434,Short-haul
RT02814,FNBG,EGCC,Angola,UK,Africa,Europe,1,436,0.5,6232,1069698,90.9,15.8,0.177,0.0469,Short-haul
RT02815,ZUUU,MMGL,China,Mexico,AsiaPacific,NorthAmerica,1,2451,2.9,1021,128518,76.4,9.1,0.133,0.1486,Medium-haul
RT02816,HAHM,MMMX,Ethiopia,Mexico,Africa,NorthAmerica,1,1533,1.8,1055,169327,87.4,8.5,0.229,0.1911,Short-haul
RT02817,LTFM,SCVD,Turkey,Chile,Europe,LatinAmerica,1,3695,4.3,1106,181296,70.2,16.5,0.142,0.2355,Medium-haul
RT02818,SBGR,VTUQ,Brazil,Thailand,LatinAmerica,AsiaPacific,1,523,0.6,4827,731574,80.1,8.6,0.278,0.0849,Short-haul
RT02819,SABE,OMDB,Argentina,UAE,LatinAmerica,MiddleEast,1,570,0.7,4142,605042,83.9,12.1,0.214,0.0763,Short-haul
RT02820,OICC,SBGL,Iran,Brazil,MiddleEast,LatinAmerica,1,553,0.7,1091,163196,98.0,15.5,0.1,0.0713,Short-haul
RT02821,GMMN,WSAP,Morocco,Singapore,Africa,SoutheastAsia,1,664,0.8,1729,183267,89.4,7.3,0.234,0.1629,Short-haul
RT02822,UUEE,FNLU,Russia,Angola,Europe,Africa,1,481,0.6,959,155249,83.4,16.0,0.179,0.0455,Short-haul
RT02823,RJFF,RJBB,Japan,Japan,AsiaPacific,AsiaPacific,0,587,0.7,953,91433,90.3,12.1,0.283,0.2293,Short-haul
RT02824,EDDF,HEAT,Germany,Egypt,Europe,Africa,1,1397,1.6,2920,362840,84.8,13.4,0.1,0.1658,Short-haul
RT02825,WMKK,VIDP,Malaysia,India,AsiaPacific,AsiaPacific,1,778,0.9,348,69224,92.7,7.1,1.038,0.1477,Short-haul
RT02826,FAOR,SBSV,SouthAfrica,Brazil,Africa,LatinAmerica,1,755,0.9,14661,2553945,82.7,2.1,0.681,0.2343,Short-haul
RT02827,WMKB,VIDP,Malaysia,India,AsiaPacific,AsiaPacific,1,10154,11.9,280,35464,91.3,8.8,1.332,0.0887,Long-haul
RT02828,OICC,HAHM,Iran,Ethiopia,MiddleEast,Africa,1,3269,3.8,602,83226,84.2,9.8,0.598,0.1531,Medium-haul
RT02829,HEAT,EGKK,Egypt,UK,Africa,Europe,1,641,0.8,2006,314808,89.5,5.0,0.321,0.0979,Short-haul
RT02830,FNBG,WSSS,Angola,Singapore,Africa,SoutheastAsia,1,1026,1.2,100,10955,91.4,9.2,2.109,0.3578,Short-haul
RT02831,FALE,MMUN,SouthAfrica,Mexico,Africa,NorthAmerica,1,461,0.5,624,112271,83.1,2.7,0.134,0.1856,Short-haul
RT02832,SKBO,VTCC,Colombia,Thailand,LatinAmerica,AsiaPacific,1,268,0.3,2796,365502,88.8,14.7,0.111,0.1847,Short-haul
RT02833,LTFM,RKPK,Turkey,SouthKorea,Europe,AsiaPacific,1,775,0.9,448,55684,84.3,8.6,0.424,0.0391,Short-haul
RT02834,LFMN,WMKK,France,Malaysia,Europe,AsiaPacific,1,1480,1.7,614,87204,93.5,14.5,0.319,0.0774,Short-haul
RT02835,OTHH,YSSY,Qatar,Australia,MiddleEast,AsiaPacific,1,1873,2.2,8614,1383504,86.4,9.8,0.354,0.2559,Short-haul
RT02836,RJBB,VVNB,Japan,Vietnam,AsiaPacific,AsiaPacific,1,338,0.4,5890,846883,83.0,6.7,0.765,0.0927,Short-haul
RT02837,OIIE,WARR,Iran,Indonesia,MiddleEast,AsiaPacific,1,2568,3.0,3218,547177,82.1,3.1,0.307,0.1401,Medium-haul
RT02838,SBCF,HKJK,Brazil,Kenya,LatinAmerica,Africa,1,1433,1.7,1486,257164,98.0,7.6,0.201,0.0297,Short-haul
RT02839,VVTS,ZHHH,Vietnam,China,AsiaPacific,AsiaPacific,1,2736,3.2,1255,241318,93.0,6.5,0.383,0.2348,Medium-haul
RT02840,SKBO,HAAB,Colombia,Ethiopia,LatinAmerica,Africa,1,717,0.8,1312,212971,87.7,6.9,0.655,0.0814,Short-haul
RT02841,EDDF,FAOR,Germany,SouthAfrica,Europe,Africa,1,200,0.2,1233,152671,78.4,10.3,0.247,0.1097,Short-haul
RT02842,HELX,CYYC,Egypt,Canada,Africa,NorthAmerica,1,674,0.8,3437,349886,72.2,5.4,0.13,0.0406,Short-haul
RT02843,CYVR,WABB,Canada,Indonesia,NorthAmerica,AsiaPacific,1,1020,1.2,2505,200523,90.5,16.2,0.311,0.2707,Short-haul
RT02844,EGGD,OICC,UK,Iran,Europe,MiddleEast,1,5420,6.4,3555,535837,86.0,14.4,0.338,0.2101,Medium-haul
RT02845,HTKJ,LTFM,Tanzania,Turkey,Africa,Europe,1,2322,2.7,14215,2660740,71.7,6.0,0.384,0.109,Medium-haul
RT02846,ZHHH,ZBAA,China,China,AsiaPacific,AsiaPacific,0,1509,1.8,436,36174,81.6,7.1,0.518,0.1943,Short-haul
RT02847,FNLU,WIII,Angola,Indonesia,Africa,AsiaPacific,1,386,0.5,6353,1052492,89.6,8.5,0.279,0.1018,Short-haul
RT02848,CYMX,OMSJ,Canada,UAE,NorthAmerica,MiddleEast,1,2900,3.4,2203,406904,84.0,15.7,0.749,0.1664,Medium-haul
RT02849,RKSS,EGPH,SouthKorea,UK,AsiaPacific,Europe,1,2012,2.4,585,69562,87.2,13.9,0.939,0.0795,Medium-haul
RT02850,HTKJ,LFPG,Tanzania,France,Africa,Europe,1,2179,2.6,984,83090,72.5,9.9,0.1,0.1329,Medium-haul
RT02851,VTUQ,YMML,Thailand,Australia,AsiaPacific,AsiaPacific,1,483,0.6,868,135569,71.8,2.7,0.271,0.0474,Short-haul
RT02852,OICC,HKMO,Iran,Kenya,MiddleEast,Africa,1,1157,1.4,6548,665776,78.0,4.3,0.776,0.0363,Short-haul
RT02853,VVTS,LTAI,Vietnam,Turkey,AsiaPacific,Europe,1,2192,2.6,1386,202981,85.4,6.0,0.174,0.7558,Medium-haul
RT02854,MMGL,RPLL,Mexico,Philippines,NorthAmerica,AsiaPacific,1,3117,3.7,1829,168772,86.1,4.6,0.297,0.1375,Medium-haul
RT02855,OPKC,KMIA,Pakistan,USA,SouthAsia,NorthAmerica,1,1676,2.0,2044,279422,82.9,5.8,0.234,0.487,Short-haul
RT02856,VOBL,OICC,India,Iran,AsiaPacific,MiddleEast,1,2193,2.6,4060,554937,91.4,9.9,0.147,0.0543,Medium-haul
RT02857,YSSY,ZGGG,Australia,China,AsiaPacific,AsiaPacific,1,1173,1.4,142,15846,98.0,9.2,0.1,0.0882,Short-haul
RT02858,UNNT,HAAB,Russia,Ethiopia,Europe,Africa,1,540,0.6,3833,467283,90.2,12.2,0.511,0.0482,Short-haul
RT02859,HELX,WMKB,Egypt,Malaysia,Africa,AsiaPacific,1,554,0.7,3363,539306,89.4,6.0,0.106,0.1509,Short-haul
RT02860,OEJN,VVDN,Saudi Arabia,Vietnam,MiddleEast,AsiaPacific,1,200,0.2,922,145170,92.6,13.8,0.735,0.4179,Short-haul
RT02861,EGPH,LFPO,UK,France,Europe,Europe,1,1493,1.8,3181,477788,79.4,12.3,0.216,0.2762,Short-haul
RT02862,VIDP,OIIE,India,Iran,AsiaPacific,MiddleEast,1,502,0.6,131,20151,84.9,5.2,0.256,0.5009,Short-haul
RT02863,VTBS,EGCC,Thailand,UK,AsiaPacific,Europe,1,1924,2.3,2210,295747,78.4,13.1,0.232,0.1404,Short-haul
RT02864,LTBA,UUDD,Turkey,Russia,Europe,Europe,1,409,0.5,5249,742658,94.6,6.7,0.218,0.1093,Short-haul
RT02865,KDEN,OEJN,USA,Saudi Arabia,NorthAmerica,MiddleEast,1,1590,1.9,167,35716,80.9,12.0,0.226,0.0458,Short-haul
RT02866,RJTT,RJBB,Japan,Japan,AsiaPacific,AsiaPacific,0,738,0.9,2077,277605,70.4,10.5,0.1,0.1335,Short-haul
RT02867,EGGD,GMME,UK,Morocco,Europe,Africa,1,398,0.5,820,99855,90.4,10.7,0.19,0.1496,Short-haul
RT02868,MMUN,HTKJ,Mexico,Tanzania,NorthAmerica,Africa,1,911,1.1,710,82267,89.0,16.2,0.785,0.1295,Short-haul
RT02869,HELX,ZUUU,Egypt,China,Africa,AsiaPacific,1,600,0.7,1331,186167,76.9,7.4,0.1,0.0907,Short-haul
RT02870,YPPH,GMAD,Australia,Morocco,AsiaPacific,Africa,1,1617,1.9,13866,2218219,79.3,7.9,0.1,0.3282,Short-haul
RT02871,SBSV,CYYZ,Brazil,Canada,LatinAmerica,NorthAmerica,1,1331,1.6,1587,202355,65.6,9.8,0.135,0.0708,Short-haul
RT02872,EGGD,VABB,UK,India,Europe,AsiaPacific,1,591,0.7,6660,1044515,69.8,14.5,0.189,0.0802,Short-haul
RT02873,VOBL,YSSY,India,Australia,AsiaPacific,AsiaPacific,1,1843,2.2,497,81518,79.6,12.2,0.1,0.2389,Short-haul
RT02874,KDEN,WMKP,USA,Malaysia,NorthAmerica,AsiaPacific,1,2832,3.3,1009,144726,81.7,12.2,0.819,0.1098,Medium-haul
RT02875,SBSV,EGLL,Brazil,UK,LatinAmerica,Europe,1,527,0.6,1462,190171,97.1,16.7,0.179,0.1208,Short-haul
RT02876,CYMX,WARR,Canada,Indonesia,NorthAmerica,AsiaPacific,1,2377,2.8,820,101548,88.0,6.7,0.555,0.0934,Medium-haul
RT02877,DNAS,SBGR,Nigeria,Brazil,Africa,LatinAmerica,1,1288,1.5,2081,235145,71.4,1.2,0.147,0.0436,Short-haul
RT02878,RJFF,LTAI,Japan,Turkey,AsiaPacific,Europe,1,447,0.5,2629,405552,92.1,12.0,0.411,0.5101,Short-haul
RT02879,SKCL,SKBO,Colombia,Colombia,LatinAmerica,LatinAmerica,0,871,1.0,18733,3171246,78.9,10.9,0.74,0.3041,Short-haul
RT02880,DNKN,SAEZ,Nigeria,Argentina,Africa,LatinAmerica,1,1332,1.6,6414,754159,83.5,4.3,0.137,0.2249,Short-haul
RT02881,WSAP,VTCC,Singapore,Thailand,SoutheastAsia,AsiaPacific,1,705,0.8,1249,116958,94.4,13.8,0.228,0.1058,Short-haul
RT02882,HTDA,HKMO,Tanzania,Kenya,Africa,Africa,1,520,0.6,3749,552380,66.2,22.8,0.775,0.1112,Short-haul
RT02883,VNPL,ZGGG,Nepal,China,SouthAsia,AsiaPacific,1,715,0.8,1636,249024,82.4,16.8,0.501,0.1652,Short-haul
RT02884,EGCC,KDEN,UK,USA,Europe,NorthAmerica,1,1304,1.5,852,102834,98.0,6.6,0.28,0.1147,Short-haul
RT02885,EDDM,WMKK,Germany,Malaysia,Europe,AsiaPacific,1,545,0.6,6961,249535,88.3,8.6,0.569,0.0689,Short-haul
RT02886,KDFW,VOMM,USA,India,NorthAmerica,AsiaPacific,1,431,0.5,1813,215626,78.6,11.3,0.169,0.2982,Short-haul
RT02887,SABE,OTBD,Argentina,Qatar,LatinAmerica,MiddleEast,1,5211,6.1,2756,429326,67.3,8.1,0.244,0.1586,Medium-haul
RT02888,YSSY,SABE,Australia,Argentina,AsiaPacific,LatinAmerica,1,671,0.8,6036,604348,84.2,17.9,0.331,0.1131,Short-haul
RT02889,FACT,MMTJ,SouthAfrica,Mexico,Africa,NorthAmerica,1,1144,1.3,3801,319724,78.9,7.1,0.208,0.0917,Short-haul
RT02890,OIIE,LFMN,Iran,France,MiddleEast,Europe,1,5286,6.2,261,40012,80.8,16.2,0.202,0.1839,Medium-haul
RT02891,WMKB,RJFF,Malaysia,Japan,AsiaPacific,AsiaPacific,1,486,0.6,1268,200701,78.8,5.4,0.1,0.1846,Short-haul
RT02892,EDDF,RPVM,Germany,Philippines,Europe,AsiaPacific,1,336,0.4,1893,183637,89.2,6.0,0.332,0.1367,Short-haul
RT02893,OIIE,VNKT,Iran,Nepal,MiddleEast,SouthAsia,1,1872,2.2,141,18081,85.9,7.1,0.683,0.0598,Short-haul
RT02894,OEJN,MMUN,Saudi Arabia,Mexico,MiddleEast,NorthAmerica,1,965,1.1,347,56258,95.6,10.0,0.272,0.0463,Short-haul
RT02895,OPIS,LFMN,Pakistan,France,SouthAsia,Europe,1,5409,6.4,9089,1268082,85.5,14.3,1.036,0.3434,Medium-haul
RT02896,SAEZ,HTDA,Argentina,Tanzania,LatinAmerica,Africa,1,1295,1.5,5028,921564,98.0,11.7,0.131,0.5522,Short-haul
RT02897,RKSS,WMKB,SouthKorea,Malaysia,AsiaPacific,AsiaPacific,1,940,1.1,18414,2408596,73.5,3.6,0.339,0.1053,Short-haul
RT02898,MMMX,RJBB,Mexico,Japan,NorthAmerica,AsiaPacific,1,858,1.0,2418,267281,78.8,3.1,0.105,0.4629,Short-haul
RT02899,OPIS,SBCF,Pakistan,Brazil,SouthAsia,LatinAmerica,1,11405,13.4,1221,186235,86.5,5.2,0.1,0.1125,Long-haul
RT02900,KMIA,OMAA,USA,UAE,NorthAmerica,MiddleEast,1,692,0.8,953,155011,86.6,3.2,0.311,0.56,Short-haul
RT02901,LFPO,LFMN,France,France,Europe,Europe,0,959,1.1,1051,161608,92.9,9.7,0.185,0.2243,Short-haul
RT02902,HELX,HKJK,Egypt,Kenya,Africa,Africa,1,973,1.1,403,53973,77.0,10.8,0.421,0.1232,Short-haul
RT02903,SAME,HECA,Argentina,Egypt,LatinAmerica,Africa,1,1955,2.3,6145,722130,83.7,11.2,0.114,0.053,Short-haul
RT02904,KLAX,SCAR,USA,Chile,NorthAmerica,LatinAmerica,1,1394,1.6,2854,379972,67.0,13.0,0.1,0.072,Short-haul
RT02905,CYYC,KDEN,Canada,USA,NorthAmerica,NorthAmerica,1,316,0.4,1381,194045,85.7,12.0,0.376,0.1293,Short-haul
RT02906,OTHH,FALE,Qatar,SouthAfrica,MiddleEast,Africa,1,2273,2.7,543,68908,80.6,9.5,0.167,0.1364,Medium-haul
RT02907,SABE,MMUN,Argentina,Mexico,LatinAmerica,NorthAmerica,1,411,0.5,568,70682,78.8,4.0,0.257,0.0748,Short-haul
RT02908,FNHU,VTCC,Angola,Thailand,Africa,AsiaPacific,1,611,0.7,3463,463168,73.9,16.2,0.187,0.2212,Short-haul
RT02909,EGCC,EDDM,UK,Germany,Europe,Europe,1,690,0.8,5692,574265,98.0,8.4,0.313,0.2251,Short-haul
RT02910,VABB,RPMD,India,Philippines,AsiaPacific,AsiaPacific,1,580,0.7,10459,1722072,90.9,6.8,0.307,0.3599,Short-haul
RT02911,HTKJ,WSSS,Tanzania,Singapore,Africa,SoutheastAsia,1,200,0.2,3212,545783,76.2,9.5,1.268,0.0569,Short-haul
RT02912,FNHU,LFMN,Angola,France,Africa,Europe,1,961,1.1,4347,413455,76.2,9.4,0.223,0.0944,Short-haul
RT02913,HTKJ,RKSI,Tanzania,SouthKorea,Africa,AsiaPacific,1,2062,2.4,7480,1227895,77.8,9.6,0.3,0.1174,Medium-haul
RT02914,YSSY,MMUN,Australia,Mexico,AsiaPacific,NorthAmerica,1,1202,1.4,2829,343737,91.4,9.7,0.1,0.0273,Short-haul
RT02915,DNMM,ZGGG,Nigeria,China,Africa,AsiaPacific,1,249,0.3,1245,319447,76.0,16.1,0.1,0.0472,Short-haul
RT02916,VIDP,VTUQ,India,Thailand,AsiaPacific,AsiaPacific,1,3588,4.2,845,85068,80.9,12.7,0.388,0.2874,Medium-haul
RT02917,UNNT,RJTT,Russia,Japan,Europe,AsiaPacific,1,757,0.9,2971,435731,90.9,10.0,0.1,0.141,Short-haul
RT02918,LFPG,DNMM,France,Nigeria,Europe,Africa,1,543,0.6,4726,708696,87.7,7.2,0.19,0.2487,Short-haul
RT02919,DNAS,DNMM,Nigeria,Nigeria,Africa,Africa,0,2173,2.6,2898,484780,81.7,18.8,0.236,0.1363,Medium-haul
RT02920,OERK,OEDM,Saudi Arabia,Saudi Arabia,MiddleEast,MiddleEast,0,802,0.9,585,62633,78.8,15.3,0.225,0.2533,Short-haul
RT02921,YPPH,RKSI,Australia,SouthKorea,AsiaPacific,AsiaPacific,1,652,0.8,842,114720,96.6,12.5,0.492,0.2598,Short-haul
RT02922,FNLU,VECC,Angola,India,Africa,AsiaPacific,1,2840,3.3,385,58034,79.3,16.1,0.328,0.1608,Medium-haul
RT02923,HTKA,OEDM,Tanzania,Saudi Arabia,Africa,MiddleEast,1,683,0.8,686,154001,74.1,13.0,0.214,0.1638,Short-haul
RT02924,VOBL,OTBD,India,Qatar,AsiaPacific,MiddleEast,1,1907,2.2,1935,331042,80.4,15.1,0.192,0.0754,Short-haul
RT02925,GMAD,HELX,Morocco,Egypt,Africa,Africa,1,2322,2.7,444,52389,74.9,3.5,0.1,0.206,Medium-haul
RT02926,WMKP,DNMM,Malaysia,Nigeria,AsiaPacific,Africa,1,1200,1.4,478,76373,79.5,5.9,0.161,0.1337,Short-haul
RT02927,RPVM,LTBA,Philippines,Turkey,AsiaPacific,Europe,1,8871,10.4,1684,172379,83.0,8.6,0.17,0.1539,Long-haul
RT02928,OEDM,EGCC,Saudi Arabia,UK,MiddleEast,Europe,1,784,0.9,735,108327,81.0,9.8,0.1,0.0602,Short-haul
RT02929,VVTS,VTBS,Vietnam,Thailand,AsiaPacific,AsiaPacific,1,284,0.3,1619,221233,69.7,14.6,0.196,0.0842,Short-haul
RT02930,WMKB,EGKK,Malaysia,UK,AsiaPacific,Europe,1,630,0.7,243,27982,79.7,1.0,0.874,0.3592,Short-haul
RT02931,VOBL,SKBO,India,Colombia,AsiaPacific,LatinAmerica,1,2153,2.5,4547,802207,85.8,15.6,0.211,0.1214,Medium-haul
RT02932,GMMN,HAHM,Morocco,Ethiopia,Africa,Africa,1,2287,2.7,7108,1019021,79.1,15.8,0.279,0.3033,Medium-haul
RT02933,RPMD,OMSJ,Philippines,UAE,AsiaPacific,MiddleEast,1,329,0.4,1413,155559,79.7,9.6,0.32,0.2292,Short-haul
RT02934,VIDP,DNMM,India,Nigeria,AsiaPacific,Africa,1,2113,2.5,2478,344132,90.1,10.0,0.181,0.1872,Medium-haul
RT02935,UUEE,VVTS,Russia,Vietnam,Europe,AsiaPacific,1,1109,1.3,5849,363131,72.8,10.8,0.328,0.0447,Short-haul
RT02936,HEAT,YPPH,Egypt,Australia,Africa,AsiaPacific,1,555,0.7,730,108627,67.9,6.4,0.164,0.0527,Short-haul
RT02937,VABB,UNNT,India,Russia,AsiaPacific,Europe,1,1222,1.4,421,67939,85.6,10.9,0.258,0.0575,Short-haul
RT02938,DNAS,EGCC,Nigeria,UK,Africa,Europe,1,336,0.4,3862,261317,86.3,12.2,0.539,0.2826,Short-haul
RT02939,DNKN,GMMN,Nigeria,Morocco,Africa,Africa,1,2173,2.6,5523,847487,85.0,12.0,0.167,0.2365,Medium-haul
RT02940,KATL,WMKP,USA,Malaysia,NorthAmerica,AsiaPacific,1,1983,2.3,2279,386903,86.6,14.8,1.379,0.0234,Short-haul
RT02941,VTBS,LTFM,Thailand,Turkey,AsiaPacific,Europe,1,668,0.8,3485,553446,75.7,6.0,0.303,0.1235,Short-haul
RT02942,KSFO,SAEZ,USA,Argentina,NorthAmerica,LatinAmerica,1,564,0.7,205,20914,85.9,10.9,1.04,0.4888,Short-haul
RT02943,VVNB,OEDM,Vietnam,Saudi Arabia,AsiaPacific,MiddleEast,1,3428,4.0,1087,149077,85.2,11.5,0.201,0.0892,Medium-haul
RT02944,MMGL,OERK,Mexico,Saudi Arabia,NorthAmerica,MiddleEast,1,2925,3.4,1624,146296,88.4,11.5,0.817,0.1002,Medium-haul
RT02945,EDDH,SCAR,Germany,Chile,Europe,LatinAmerica,1,875,1.0,409,58166,87.0,15.2,0.295,0.2545,Short-haul
RT02946,HKMO,SKCL,Kenya,Colombia,Africa,LatinAmerica,1,426,0.5,14672,1764154,66.2,11.3,0.197,0.1121,Short-haul
RT02947,SKBO,ZBAA,Colombia,China,LatinAmerica,AsiaPacific,1,1193,1.4,999,154665,86.1,10.9,0.536,0.3016,Short-haul
RT02948,OTHH,GMMN,Qatar,Morocco,MiddleEast,Africa,1,519,0.6,2626,399058,87.7,11.1,0.184,0.2218,Short-haul
RT02949,RPMD,UUEE,Philippines,Russia,AsiaPacific,Europe,1,1603,1.9,3677,487419,76.2,4.6,0.127,0.154,Short-haul
RT02950,GMMN,CYVR,Morocco,Canada,Africa,NorthAmerica,1,1215,1.4,865,139178,86.3,8.7,0.16,0.1482,Short-haul
RT02951,SAEZ,SAME,Argentina,Argentina,LatinAmerica,LatinAmerica,0,1043,1.2,1184,210505,75.3,5.0,1.086,0.0377,Short-haul
RT02952,HTKA,WIMM,Tanzania,Indonesia,Africa,AsiaPacific,1,3146,3.7,2863,450227,87.4,15.0,0.431,0.1369,Medium-haul
RT02953,FALE,EDDH,SouthAfrica,Germany,Africa,Europe,1,1492,1.8,7497,686010,73.5,10.0,0.853,0.141,Short-haul
RT02954,UNNT,FNBG,Russia,Angola,Europe,Africa,1,691,0.8,761,114992,91.6,18.3,0.129,0.0961,Short-haul
RT02955,RJAA,UUDD,Japan,Russia,AsiaPacific,Europe,1,846,1.0,2025,152359,89.3,1.0,0.298,0.2621,Short-haul
RT02956,FALE,OEDM,SouthAfrica,Saudi Arabia,Africa,MiddleEast,1,1646,1.9,336,42201,76.0,18.2,0.773,0.0872,Short-haul
RT02957,KSFO,HECA,USA,Egypt,NorthAmerica,Africa,1,1115,1.3,2488,423395,79.9,5.5,0.187,0.2769,Short-haul
RT02958,RJAA,YMML,Japan,Australia,AsiaPacific,AsiaPacific,1,1070,1.3,538,77630,79.5,11.8,0.505,0.2674,Short-haul
